제목,내용,PDF파일명,페이지
2012년,의료기기를 벌크(Bulk) 제품으로 수입가능 여부 및 벌크제품 수입 후 국내에서 포장과 멸균을 하여 제조품목허가로 받는 것이 가능한가요?,2012_faq.pdf,27
2012년,의약품제조업과 화장품제조업 및 의료기기제조업 허가를 받은 상태이며 의료기기 제품 중 포장공정을 의약품 제조업 허가만 받은 제약회사에 위탁을 하려 합니다. 가능한지요? 가능하다면 어떤 절차가 필요한가요?,2012_faq.pdf,27
2012년,수입하는 랜싯(2등급)과 약솜(의약외품)을 같이 포장하고자 합니다. 단 랜싯과 약솜의 최초 포장은 개봉하지 않고 다만 두개의 완성된 포장을 합쳐서 하나의 포장으로 만드는 것입니다. 이때 허가(신고)절차는 어떻게 되나요?,2012_faq.pdf,28
2012년,제조(수입) 허가를 받기 위한 시험검사는 식약청이 지정한 의료기기 시험검사기관이면 모든 제품에 대한 시험검사 의뢰가 가능한가요?,2012_faq.pdf,28
2012년,이번에 허가를 준비 중인 신제품에 대해 기 허가받은 제품과 동일 재질임을 증명하면 무균 및 EO가스 잔류량 시험을 면제 받을 수 있는지요?,2012_faq.pdf,29
2012년,제조품목을 양도한 업체가 폐업한 후에 '의료기기 제조허가의 변경허가(양도양수)'를 진행하는 것이 가능한가요?,2012_faq.pdf,29
2012년,의료기기 제조(수입)업체가 폐업을 하거나 휴업을 하려고 할 때 식약청에 신고해야 하나요?,2012_faq.pdf,30
2012년,제조품목 허가를 받은 제품의 생산량 증대를 목적으로 제조업 허가장소 이외의 다른 장소에서 동일 의료기기를 제조하고자 할 때 별도의 제조업 허가 및 제조품목 허가를 받아야 하나요?,2012_faq.pdf,30
2012년,의료기기 업 허가를 받을 수 었는 경우는 무엇인가요?,2012_faq.pdf,31
2012년,의료기기 영업소. 창고. 시험실의 면적에 대한 제한이 있나요?,2012_faq.pdf,31
2012년,의료기기 부분품을 수입하고자 할 경우 품목 허가를 다시 받아야 하나요?,2012_faq.pdf,32
2012년,생물학적 시험이 면제된느 원자재는 어떤 것들이 있나요?,2012_faq.pdf,32
2012년,의료기기 수입허가 신청 시 타사에서 양도받은 기술문서심사결과 통지서를 제출하였을 때 구비서류로 인정 가능한가요?,2012_faq.pdf,33
2012년,자사에서 일회용멸균제품으로 수입품목허가를 받은 의료용프로브의 포장단위를 기존 5EA/Box에서 1EA/Box를 추가 시 경미한 변경 사항에 해당되나요? 동 포장단위 변경 시 의료기기와 접촉하지 않는 외부 포장을 새로 하는 경우 별도의 변경허가를 득하여야 하나요?,2012_faq.pdf,33
2012년,의료기기 부분품(충전용 배터리, 충전기)에 대한 허가 대상 여부 및 일괄포장 가능한가요?,2012_faq.pdf,34
2012년,멸균방법을 감마멸균에서 플라즈마 멸균법으로 변경시 허가 대상인가요?,2012_faq.pdf,34
2012년,3등급 체외진단분석기용 시약의 허가 및 GMP 의무화는 언제부터인가요?,2012_faq.pdf,35
2012년,자사에서 기허가된 의료기기와 기 허가된 의약품을 함께 포장하여 수출용의료기기로 허가를 득하려고 할 때 a) 제조 허가를 득할 수 있나요? b) 제조가 가능할 경우 품목허가를 의료기기로 받을 수 있나요? c) 동 제품의 허가 기준 및 규격 내용은 어떻게 되나요?,2012_faq.pdf,35
2012년,1등급 혈당측정검사지의 원재료 변경과 관련하여 a) 국내 최초 사용 원재료가 아닌 경우 제품표준서에 기재하여 관리하면 되나요? b) 경미한 변경신고에 해당 시 절차는 어떻게 되나요?,2012_faq.pdf,36
2012년,의료기기 허가를 받고자 할 경우 KOLAS에서 인정한 의료기기 분야 시험검사기관에서 인정된 규격 코드로 적합하게 발급한 시험성적서로 품목허가가 가능한가요?,2012_faq.pdf,36
2012년,동 사에서 의료기기 제조품목 신고한 의료용조명기에 대해 '의료기기 제조품목 신고증'을 교부 받을 수 있나요?,2012_faq.pdf,37
2012년,허가받은 하나의 품목에 다수 상품명 부여할 수 있나요?,2012_faq.pdf,37
2012년,기허가 받은 매트 모양의 의료용자기발생기에서 매트의 문양(디자인)만 다른 모델명을 추가하고자 합니다. 기술문서심사 대상인가요?,2012_faq.pdf,38
2012년,보관온도(상온. 4℃)별로 유효기간(6개월. 3년)을 각각 설정하는 것이 가능한가요?,2012_faq.pdf,38
2012년,의료기기 허가 시 제조 및 품질관리기준 또는 이와 동등 이상의 규격에 따른 제조사의 품질관리시스템 하에서 실시한 제품의 성능에 관한 시험성적서가 인정가능한가요?,2012_faq.pdf,39
2012년,의료기기품목별수입허가를 위한 첨부자료 중 국제공인시험기관에서 발급한 시험성적서(전자파안전에 관한 자료)의 표지가 없는 경우 해당 첨부자료로서 인정받을 수 있나요? 공증본 제출 시 공증은 해당국가와 국내 중 어디에서 진행해야 하나요?,2012_faq.pdf,40
2012년,의약품주입용기구에 대해 상기 수액세트와 동일한 구성품으로 재질이 동일한 경우 한 제품에 대한 생물학적 안전에 관한 시험성적서로 나머지 제품도 인정 받을 수 있나요?,2012_faq.pdf,40
2012년,개인사업자 명의로 발급받은 시험성적서를 법인사업자로 전환된 이후에도 인정 받을 수 있나요?,2012_faq.pdf,41
2012년,주사침의 멸균방법으로 방사선(E-Beam) 또는 EO gas 멸균을 이원화하여 사용하고자 할 때, 한 제조허가증에 각각의 멸균방법으로 제조된 제품을 허가할 수 있나요?,2012_faq.pdf,41
2012년,당사에서 품목허가를 득하여 제조하고 2개 이상의 판매원을 두고자 합니다. 각 판매원에 따라 상품명을 달리하고자 하는데 동일 제품에 2종의 형명과 상품명을 두고 허가를 득할 수 있습니까?,2012_faq.pdf,42
2012년,포장 디자인 변경시 경미한 변경 신고 대상 여부인가요?,2012_faq.pdf,42
2012년,의료기기에 인쇄되어 있는 상표 디자인 변경 시 경미한 변경 신고 대상인가요?,2012_faq.pdf,43
2012년,개인용 혈당측정기의 버튼모양이 'I'에서 '?'으로 변경되었을 경우 '경미한 변경사항 37. 전자의료기기의 케이스 디자인변경(인체에 접촉하지 않는 부분)에 해당하나요?,2012_faq.pdf,43
2012년,경미한 변경신고 후 허가증 재교부시 변경신고사항이 반영된 허가증을 받을 수 있나요?,2012_faq.pdf,44
2012년,의료기기의 외관 인쇄 디자인 변경이 경미한 변경사항에 해당하나요?,2012_faq.pdf,44
2012년,원재료 비율 변경 시 생물학적 및 물리화학적 시험성적서를 제출하여야 하나요?,2012_faq.pdf,45
2012년,의료영상저장전송장치의 구성품 디자인 변경이 경미한 보고 대상인가요?,2012_faq.pdf,45
2012년,수입의료기기의 수출국 제조자 소재지의 변경이 이루어진 경우 허가변경 대상인가요?,2012_faq.pdf,46
2012년,자사 제품의 레이저수술기를 중고로 수입하고자 하는 경우 신청 절차가 어떻게 되나요?,2012_faq.pdf,46
2012년,수입 중고의료기기의 모델명 변경이 가능한가요?,2012_faq.pdf,47
2012년,의료기기(콘텍트렌즈)를 한국 제조원에게서 구입하여 일본에 수출하는 경우, 의료기기 판매업 허가가 필요한가요? (무역업무만 관여함),2012_faq.pdf,47
2012년,의료기기 판매업신고는 어디서 하나요?,2012_faq.pdf,48
2012년,의료기기 판매업 또는 임대업 신고를 하지 않아도 되는 경우가 있나요?,2012_faq.pdf,48
2012년,의료기기의 제조소에는 어떤 시설과 기구를 갖추어야 하는지요?,2012_faq.pdf,49
2012년,의료기기 수입업자가 갖추어야 할 시설 및 품질관리기준은 어떻게 되나요?,2012_faq.pdf,49
2012년,수출용으로 한정된 제품에 대해서도 GMP 심사를 받아야 하나요?,2012_faq.pdf,50
2012년,GMP적합인정 업체의 품질책임자 변경 시 식약청에 변경신고를 해야 하나요?,2012_faq.pdf,50
2012년,GMP적합 판정을 받은 품목과 동일품목군에 해당하는 품목을 양수받을 경우 GMP심사를 다시 받아야 하나요?,2012_faq.pdf,51
2012년,제조공정을 위탁하는 경우 GMP 심사를 받는 대상은 어떻게 되나요?,2012_faq.pdf,51
2012년,GMP적합성 평가표를 찾아볼 수 있는 규정이 있나요?,2012_faq.pdf,52
2012년,GMP소요기간은 어떻게 되나요?,2012_faq.pdf,52
2012년,GMP심사를 받은 후 정기적인 갱신심사는 몇 년마다 받아야 하나요?,2012_faq.pdf,53
2012년,GMP 품질관리 관련 기록문서 등의 보유기간은 얼마인가요?,2012_faq.pdf,53
2012년,수입업체에서 품질책임자 지정은 반드시 한명만 선입되어야 하나요?,2012_faq.pdf,54
2012년,제조 및 수입업체에서 품질책임자를 선정 시 반드시 갖추어야 할 자격조건이나 학력 사항 등이 있나요?,2012_faq.pdf,54
2012년,의료기기 품질책임자 교육은 어디에서 받을 수 있나요?,2012_faq.pdf,55
2012년,GMP 적합인정 받은 제조업체의 소재지가 행정구역 개편 등으로 변경된 경우 소재지 변경에따른 GMP적합인정 심사를 다시 받아야 하나요?,2012_faq.pdf,55
2012년,GMP 적합인정을 받은 후 유효기간이 남은 상태에서 정기갱신심사를 미리 신청하여 정기갱신심사를 받은 결과 부적합 판정을 받았다면 최초 GMP 적합인정서에 기재된 남은 유효기간까지는 제품판매가 가능한가요?,2012_faq.pdf,56
2012년,최초 GMP 심사이후 정기갱신심사까지 생산이나 수입실적이 없다면 심사대상에 포함되지 않나요?,2012_faq.pdf,56
2012년,의료기기 제조업체의 품질책임자는 어떤 임무를 수행하여야 하나요?,2012_faq.pdf,57
2012년,의료기기 제조업체가 소재지변경에 의해 GMP 적합인정을 새로이 받아야 할 때 변경 전 소재지에서 제조한 제품은 판매가 가능한가요?,2012_faq.pdf,57
2012년,의료기기 수입업소의 품질책임자는 어떤 임무를 수행하여야 합니까?,2012_faq.pdf,58
2012년,의료기기 검사성적서는 항시 원본파일로 보관해야 하나요?,2012_faq.pdf,58
2012년,의료기기 제조소 이전에 따른 GMP 변경심사는 어느 기간 내에 심사를 받아야 하나요? GMP 외에 또 다른 사항이 있나요?,2012_faq.pdf,59
2012년,의료기기 제조업 및 수입업을 하는 회사에서 입·출고대장을 제조/수입을 함께 작성 가능한가요? 또한 ERP 시스템으로 관리하고 있는데, 입·출고대장을 출력하여 보관해야 하나요?,2012_faq.pdf,59
2012년,전기를 사용하는 제품에서 설정해야 하는 '자가시험' 항목은 어떻게 되나요?,2012_faq.pdf,60
2012년,의료기기 품질관리심사기관의 연락처 확인이 가능한가요?,2012_faq.pdf,60
2012년,의료기기 판매업자도 의료기기 GMP 적합인정을 받아야 하나요?,2012_faq.pdf,61
2012년,금지되는 광고의 범위는 어떻게 되나요?,2012_faq.pdf,62
2012년,의료기기로 허가받은 제품을 오프라인 또는 온라인으로 판매하기 위해 광고하려면 광고에 대한 적합여부 등을 사전에 식약청으로부터 검토를 받을 수 있나요?,2012_faq.pdf,62
2012년,의료기기의 외관이 약간 변경되어 허가 변경 신청 중에 있는데 지금 광고를 할 수 있는지요?,2012_faq.pdf,63
2012년,자사 제품의 영업 및 홍보를 위해 의료기기 취급자(의료기관 및 의료인 등)에게 발송하는 카달로그가 광고심의 대상인가요?,2012_faq.pdf,63
2012년,수입의료기기의 영문브로셔를 그대로 번역하여 아래와 같은 내용이 포함된 브로셔를 제작하고자 합니다. 과대광고에 해당하는지 궁금합니다.,2012_faq.pdf,64
2012년,품목 허가가 진행 중일 때 제품 홍보 및 광고를 할 수 있나요?,2012_faq.pdf,64
2012년,용기나 외장에 기재하여야 할 사항은 무엇인가요?,2012_faq.pdf,65
2012년,의료기기의 용기에 기재한 내용을 외부 포장에도 기재하여야 하나요?,2012_faq.pdf,65
2012년,의료기기의 외장이 작아서 의료기기법 20조(용기 등의 기재사항) 규정의 기재사항을 모두 적기가 어렵습니다. 어떻게 하여야 할까요?,2012_faq.pdf,66
2012년,첨부문서에 기재하여야 할 사항은?,2012_faq.pdf,66
2012년,수입의료기기인 경우 국문기재사항을 꼭 해외 제조원에서 미리 부착한 후 수입해야 하나요?,2012_faq.pdf,67
2012년,의료기기 용기 등의 기재사항은 반드시 한글로 기재해야 하나요?,2012_faq.pdf,67
2012년,의료기기법에 의해 반드시 포함해야 하는 마크가 있나요?,2012_faq.pdf,68
2012년,당사는 경인지방청 관할에서 서울지방청 관할로 이전하였습니다. 의료기기 기재사항에시 신고번호르 서울AA-123호로 작성해야 하는지 아니면 그대로 경인제신AA-123호로 기재해야 하나요?,2012_faq.pdf,68
2012년,의료기기 제조업자의 의무나 준수항은 어떻게 되나요?,2012_faq.pdf,69
2012년,의료기기 수입업자가 준수하여야 할 사항은 어떻게 되나요?,2012_faq.pdf,71
2012년,제조업체나 수입업체에서 연간 생산실적 또는 수입실적이 없는 경우에는 실적 보고를 하지 않아도 되나요?,2012_faq.pdf,73
2012년,추적관리대상 의료기기가 무엇인가요?,2012_faq.pdf,73
2012년,추적관리대상 의료기기 지정 대상 품목은 무엇인가요?,2012_faq.pdf,74
2012년,수입의료기기 제조원에서 제품의 기능. 부작용이 발생하여 리콜 요청이 왔을 경우 수입업체에서 식약청에 보고 의무가 있나요?,2012_faq.pdf,74
2012년,의료기기 부작용. 안전성 정보 및 회수(자발적 회수) 보고 의무대상자 및 세부사항은 어떻게 되나요?,2012_faq.pdf,75
2012년,불법 의료기기 관련한 신고를 할 때 어떻게 하나요?,2012_faq.pdf,76
2012년,GMP적합 판정을 받지 않은 품목군의 의료기기를 판매할 경우 받는 행정처분은 어떻게 되나요?,2012_faq.pdf,76
2012년,더 이상 제조(수입)하지 않는 제품에 대하여 품목 취하를 하지 않을 경우 의료기기법 위반인가요?,2012_faq.pdf,77
2012년,제조 또는 수입업체가 폐업이나 휴업을 식약청에 신청을 하지 않으면 벌금을 내야 하나요?,2012_faq.pdf,77
2012년,피부관리실에서 의료기기를 사용하여 시술하는 것이 불법인가요?,2012_faq.pdf,78
2012년,의료기기 과징금 처분이란 무엇인지?,2012_faq.pdf,78
2012년,무허가(신고) 의료기기 제조·판매 시 처벌 조항은 무엇인가요?,2012_faq.pdf,79
2012년,제조업무정지 행정처분을 받은 경우 판매는 가능한가?,2012_faq.pdf,79
2012년,GMP정기갱신 미실시로 부적합상태에서 품목허가(신고)의 (행정처분 만료일 이후) 취하가 가능한가요? 또한 행정처분 예정인 제품의 취하도 가능한지요?,2012_faq.pdf,80
2012년,의료기기 제조회사가 허가 받은 모델명을 판매업소가 다른 모델명으로 변경하여 판매할 수 있나요?,2012_faq.pdf,80
2012년,중고의료기기의 임대 후 재 임대 시 검사필증 부착하여야 하나요?,2012_faq.pdf,81
2012년,중고의료기기 수입허가를 가진 수입업자가 타사에서 수입한 동일제조원의 동일제품을 의료기관으로부터 구입하여 중고의료기기 검사필증을 발행할 수 있나요?,2012_faq.pdf,81
2012년,병원이 의료장비를 해외에서 직수입 할 수 있나요? 병원은 의료장비를 수입업체를 통해서만 구매하여야 하나요? 향후 의료장비를 수입업체만이 수입하여 관련기관에 판매 할 수 있나요?,2012_faq.pdf,82
